year,pmid,author,coauthor,apid,cpid
2008-01-04T00:00:00,18173221,Elizabeth G. Hill,Scott A. Sullivan,2306,3118
2008-01-04T00:00:00,18173221,Elizabeth G. Hill,Rupalben H. Trivedi,2306,3179
2008-01-04T00:00:00,18173221,Elizabeth G. Hill,Viswanathan  Palanisamy,2306,3217
2008-01-04T00:00:00,18173221,Elizabeth G. Hill,Bethany Jacobs Wolf,2306,3569
2008-01-04T00:00:00,18173221,Elizabeth G. Hill,Amit  Agrawal,2306,3605
2008-01-04T00:00:00,18173221,Elizabeth G. Hill,Michael Steven Valerio,2306,4245
2008-01-04T00:00:00,18173221,Elizabeth G. Hill,Reniqua  House,2306,4378
2008-01-04T00:00:00,18177920,Cindy M Lee,Walter J. Jones,4630,2401
2008-01-04T00:00:00,18177920,Cindy M Lee,David L Freedman,4630,4509
2008-01-04T00:00:00,18178719,Catalin F. Baicu,Amy Dodd Bradshaw,1807,1888
2008-01-04T00:00:00,18178719,Catalin F. Baicu,Lauren Ashley Cowart,1807,2012
2008-01-04T00:00:00,18178719,Catalin F. Baicu,Steven W Kubalak,1807,2487
2008-01-04T00:00:00,18178719,Catalin F. Baicu,Dhandapani  Kuppuswamy,1807,2489
2008-01-04T00:00:00,18178719,Catalin F. Baicu,Paul J. Mcdermott,1807,2629
2008-01-04T00:00:00,18178719,Catalin F. Baicu,Terrence X. O'brien,1807,2769
2008-01-04T00:00:00,18178719,Catalin F. Baicu,Michael R. Zile,1807,3327
2008-01-04T00:00:00,18178719,Catalin F. Baicu,Harinath  Kasiganesan,1807,3436
2008-01-04T00:00:00,18178719,Donald R. Menick,Chung-jen Jen James Chou,2650,1979
2008-01-04T00:00:00,18178719,Donald R. Menick,Craig E. Crosson,2650,2020
2008-01-04T00:00:00,18178719,Donald R. Menick,Rosalie Kelsey Crouch,2650,2021
2008-01-04T00:00:00,18178719,Donald R. Menick,Christine B. Kern,2650,2432
2008-01-04T00:00:00,18178719,Donald R. Menick,Steven W Kubalak,2650,2487
2008-01-04T00:00:00,18178719,Donald R. Menick,Martin  Morad,2650,2595
2008-01-04T00:00:00,18178719,Donald R. Menick,Harinath  Kasiganesan,2650,3436
2008-01-04T00:00:00,18178719,Donald R. Menick,Christiana S. Kappler,2650,4075
2008-01-04T00:00:00,18178719,Donald R. Menick,Sverre E Aune,2650,4383
2008-01-04T00:00:00,18178719,Harinath  Kasiganesan,Catalin F. Baicu,3436,1807
2008-01-04T00:00:00,18178719,Harinath  Kasiganesan,Amy Dodd Bradshaw,3436,1888
2008-01-04T00:00:00,18178719,Harinath  Kasiganesan,Lauren Ashley Cowart,3436,2012
2008-01-04T00:00:00,18178719,Harinath  Kasiganesan,Dhandapani  Kuppuswamy,3436,2489
2008-01-04T00:00:00,18178719,Harinath  Kasiganesan,Terrence X. O'brien,3436,2769
2008-01-04T00:00:00,18178719,Harinath  Kasiganesan,Sundaravadivel  Balasubramanian,3436,3114
2008-01-04T00:00:00,18178728,Thomas Keith Borg,Stephen Austin Fann,3162,3545
2008-01-04T00:00:00,18178728,Thomas Keith Borg,Delphine  Dean,3162,4535
2008-01-07T00:00:00,18179696,John M. Arthur,Milos N Budisavljevic,4,1910
2008-01-07T00:00:00,18179696,John M. Arthur,Michael Gregory Janech,4,2362
2008-01-07T00:00:00,18179696,John M. Arthur,James C. Oates,4,2766
2008-01-07T00:00:00,18179696,John M. Arthur,Juan Carlos Q. Velez,4,3212
2008-01-07T00:00:00,18179696,John M. Arthur,Nithin  Karakala,4,3717
2008-01-07T00:00:00,18179696,John M. Arthur,Benjamin Adam Neely,4,4109
2008-01-07T00:00:00,18179696,John M. Arthur,Ningfei  An,4,4111
2008-01-07T00:00:00,18190539,Kenton R. Holden,Maria Gisele Matheus,2320,2659
2008-01-07T00:00:00,18190539,Kenton R. Holden,Michelle Phillips Hudspeth,2320,2707
2008-01-07T00:00:00,18190539,Kenton R. Holden,Rick L. Olson,2320,2899
2008-01-07T00:00:00,18190539,Kenton R. Holden,Jeffrey G Wong,2320,3287
2008-01-08T00:00:00,18182498,Mariana Atina Pehar,Marcelo Raul Vargas,3703,3704
2008-01-08T00:00:00,18182972,Susan E Steck,Heather M Brandt,4437,4417
2008-01-08T00:00:00,18182972,Susan E Steck,John E. Vena,4437,3975
2008-01-09T00:00:00,18181651,Robert A Latour,Sherrill B Biggers,4628,4488
2008-01-09T00:00:00,18181651,Robert A Latour,David A Bruce,4628,4505
2008-01-09T00:00:00,18181651,Robert A Latour,Brian N Dominy,4628,4514
2008-01-09T00:00:00,18181651,Robert A Latour,Gary C Lickfield,4628,4637
2008-01-09T00:00:00,18181651,Robert A Latour,Amod A Ogale,4628,4689
2008-01-09T00:00:00,18181651,Robert A Latour,Stephen E Creager,4628,4730
2008-01-09T00:00:00,18181651,Robert A Latour,Steven J Stuart,4628,4750
2008-01-09T00:00:00,18181651,Stephen E Creager,Harold D. May,4730,2615
2008-01-09T00:00:00,18181651,Stephen E Creager,Konstantin German Kornev,4730,4620
2008-01-09T00:00:00,18181651,Stephen E Creager,Robert A Latour,4730,4628
2008-01-09T00:00:00,18183036,Elizabeth Garrett Mayer,Megan K. Baker,2116,1813
2008-01-09T00:00:00,18183036,Elizabeth Garrett Mayer,Harry S. Clarke,2116,1982
2008-01-09T00:00:00,18183036,Elizabeth Garrett Mayer,Harry Adolph Drabkin,2116,2243
2008-01-09T00:00:00,18183036,Elizabeth Garrett Mayer,Philip D. Hall,2116,2249
2008-01-09T00:00:00,18183036,Elizabeth Garrett Mayer,Jennifer L. Harper,2116,2271
2008-01-09T00:00:00,18183036,Elizabeth Garrett Mayer,Amy Elizabeth Herrin Wahlquist,2116,2299
2008-01-09T00:00:00,18183036,Elizabeth Garrett Mayer,Joseph M. Jenrette,2116,2382
2008-01-09T00:00:00,18183036,Elizabeth Garrett Mayer,Omar Mohamed Moussa,2116,2706
2008-01-09T00:00:00,18183036,Elizabeth Garrett Mayer,Patrick  Nasarre,2116,2793
2008-01-09T00:00:00,18183036,Elizabeth Garrett Mayer,Robert M. Gemmill,2116,2906
2008-01-09T00:00:00,18183036,Elizabeth Garrett Mayer,Anand K. Sharma,2116,3007
2008-01-09T00:00:00,18183036,Elizabeth Garrett Mayer,Carol A. Sherman,2116,3016
2008-01-09T00:00:00,18183036,Elizabeth Garrett Mayer,Keisuke  Shirai,2116,3017
2008-01-09T00:00:00,18184658,Mark S. Kindy,Carl  Atkinson,2445,1792
2008-01-09T00:00:00,18184658,Mark S. Kindy,Narayan R. Bhat,2445,1853
2008-01-09T00:00:00,18184658,Mark S. Kindy,Sebastiano  Gattoni-celli,2445,2188
2008-01-09T00:00:00,18184658,Mark S. Kindy,Tatyana Ivan Gudz,2445,2234
2008-01-09T00:00:00,18184658,Mark S. Kindy,David T. Marshall,2445,2602
2008-01-09T00:00:00,18184658,Mark S. Kindy,Kumar  Sambamurti,2445,2948
2008-01-09T00:00:00,18184658,Mark S. Kindy,Stephen  Tomlinson,2445,3168
2008-01-09T00:00:00,18187364,Don Chase Rockey,Songling  Liu,3638,3750
2008-01-09T00:00:00,18187364,Don Chase Rockey,Zengdun  Shi,3638,3780
2008-01-09T00:00:00,18187364,Don Chase Rockey,Gregory Andrew Cote,3638,4212
2008-01-09T00:00:00,18187364,Don Chase Rockey,Serhan  Karvar,3638,3937
2008-01-10T00:00:00,18187469,Martin  Morad,Donald R. Menick,2595,2650
2008-01-10T00:00:00,18187469,Martin  Morad,Naohiro  Yamaguchi,2595,2736
2008-01-10T00:00:00,18187469,Martin  Morad,Brooke James Damon,2595,4044
2008-01-10T00:00:00,18187469,Martin  Morad,Hua  Wei,2595,4337
2008-01-10T00:00:00,18312756,Daniel H. Steinberg,James H. Abernathy,2064,1728
2008-01-10T00:00:00,18312756,Daniel H. Steinberg,Valerian  Fernandes,2064,2151
2008-01-10T00:00:00,18312756,Daniel H. Steinberg,Christopher D. Nielsen,2064,2750
2008-01-10T00:00:00,18312756,Daniel H. Steinberg,Eric R. Powers,2064,2832
2008-01-10T00:00:00,18312756,Daniel H. Steinberg,Thomas Mark Todoran,2064,3165
2008-01-10T00:00:00,18312756,Daniel H. Steinberg,Richard R. Bayer,2064,3542
2008-01-10T00:00:00,18312756,Daniel H. Steinberg,Mario Augusto Castillo-sang,2064,3699
2008-01-11T00:00:00,18191373,Samar M. Hammad,Alicja  Bielawska,2254,1855
2008-01-11T00:00:00,18191373,Samar M. Hammad,Ellen C. Riemer,2254,2107
2008-01-11T00:00:00,18191373,Samar M. Hammad,Hesham M. M. El-shewy,2254,2123
2008-01-11T00:00:00,18191373,Samar M. Hammad,Richard L. Klein,2254,2449
2008-01-11T00:00:00,18191373,Samar M. Hammad,Mimi  Sohn,2254,3063
2008-01-11T00:00:00,18191373,Samar M. Hammad,Waleed  Twal,2254,3187
2008-01-11T00:00:00,18191373,Samar M. Hammad,Gabriel  Virella,2254,3218
2008-01-11T00:00:00,18191373,Samar M. Hammad,Maria F Lopes-virella,2254,3219
2008-01-12T00:00:00,18205750,Avtar K. Singh,Mushfiquddin  Khan,3034,2440
2008-01-12T00:00:00,18205750,Avtar K. Singh,William L. Ries,3034,2890
2008-01-12T00:00:00,18205750,Avtar K. Singh,Inderjit  Singh,3034,3036
2008-01-12T00:00:00,18205750,Avtar K. Singh,Balasubramaniam  Annamalai,3034,4022
2008-01-12T00:00:00,18205750,Avtar K. Singh,Manjeet Kaur Paintlia,3034,4076
2008-01-12T00:00:00,18205750,Avtar K. Singh,Tajinder Singh Dhammu,3034,4154
2008-01-12T00:00:00,18205750,Avtar K. Singh,Sarumathi  Mohan,3034,4371
2008-01-12T00:00:00,18205750,Avtar K. Singh,Anandakumar  Shunmugavel,3034,4407
2008-01-12T00:00:00,18205750,Inderjit  Singh,Eugene Y. Chang,3036,1954
2008-01-12T00:00:00,18205750,Inderjit  Singh,Dorothea Denise Jenkins,3036,2378
2008-01-12T00:00:00,18205750,Inderjit  Singh,Mushfiquddin  Khan,3036,2440
2008-01-12T00:00:00,18205750,Inderjit  Singh,Harold D. May,3036,2615
2008-01-12T00:00:00,18205750,Inderjit  Singh,G. Shashidhar Shashidhar Pai,3036,2791
2008-01-12T00:00:00,18205750,Inderjit  Singh,Avtar K. Singh,3036,3034
2008-01-12T00:00:00,18205750,Inderjit  Singh,Balasubramaniam  Annamalai,3036,4022
2008-01-12T00:00:00,18205750,Inderjit  Singh,Manjeet Kaur Paintlia,3036,4076
2008-01-12T00:00:00,18205750,Inderjit  Singh,Mauhamad  Baarine,3036,4090
2008-01-12T00:00:00,18205750,Inderjit  Singh,Tajinder Singh Dhammu,3036,4154
2008-01-12T00:00:00,18205750,Inderjit  Singh,Sarumathi  Mohan,3036,4371
2008-01-12T00:00:00,18205750,Inderjit  Singh,Anandakumar  Shunmugavel,3036,4407
2008-01-12T00:00:00,18205750,Manjeet Kaur Paintlia,Avtar K. Singh,4076,3034
2008-01-12T00:00:00,18205750,Manjeet Kaur Paintlia,Inderjit  Singh,4076,3036
2008-01-12T00:00:00,18205750,Manjeet Kaur Paintlia,Sarumathi  Mohan,4076,4371
2008-01-12T00:00:00,18205750,Manjeet Kaur Paintlia,Andrea Del Pilar Lopez,4076,3966
2008-01-15T00:00:00,18076114,Chanita Ann Hughes Halbert,Cathy Lee Melvin,3381,3582
2008-01-15T00:00:00,18171241,Dannah W. Wray,Joseph R. Cantey,3295,1931
2008-01-15T00:00:00,18171241,Dannah W. Wray,Maria Nieva Andrada Salazar,3295,3712
2008-01-15T00:00:00,18178409,Steven C. Hunt,Sheldon E. Litwin,2342,4385
2008-01-15T00:00:00,18178863,Carl  Atkinson,Rodney J. Schlosser,1792,2970
2008-01-15T00:00:00,18178863,Carl  Atkinson,Steven D. Shapiro,1792,3006
2008-01-15T00:00:00,18178863,Carl  Atkinson,Stephen  Tomlinson,1792,3168
2008-01-15T00:00:00,18178863,Carl  Atkinson,Jennifer Konopa Mulligan,1792,3470
2008-01-15T00:00:00,18178863,Carl  Atkinson,Tara Ann Burns,1792,4033
2008-01-15T00:00:00,18178863,Gary S. Gilkeson,Charles S. Greenberg,2202,2025
2008-01-15T00:00:00,18178863,Gary S. Gilkeson,Florence N. Hutchison,2202,2346
2008-01-15T00:00:00,18178863,Gary S. Gilkeson,Diane L. Kamen,2202,2416
2008-01-15T00:00:00,18178863,Gary S. Gilkeson,Margaret  Markiewicz,2202,2600
2008-01-15T00:00:00,18178863,Gary S. Gilkeson,Tamara Kristine Nowling,2202,2762
2008-01-15T00:00:00,18178863,Gary S. Gilkeson,James C. Oates,2202,2766
2008-01-15T00:00:00,18178863,Gary S. Gilkeson,Janardan P. Pandey,2202,2794
2008-01-15T00:00:00,18178863,Gary S. Gilkeson,Baerbel  Rohrer,2202,2908
2008-01-15T00:00:00,18178863,Gary S. Gilkeson,Edwin A. Smith,2202,3052
2008-01-15T00:00:00,18178863,Gary S. Gilkeson,Ida J. Spruill,2202,3078
2008-01-15T00:00:00,18178863,Gary S. Gilkeson,Stephen  Tomlinson,2202,3168
2008-01-15T00:00:00,18178863,Gary S. Gilkeson,Xian-kui  Zhang,2202,3321
2008-01-15T00:00:00,18178863,Gary S. Gilkeson,Paula Sofia Amaral Sal Ramos,2202,3527
2008-01-15T00:00:00,18178863,Gary S. Gilkeson,Melissa Ann Cunningham,2202,3635
2008-01-15T00:00:00,18178863,Gary S. Gilkeson,Mara Lindsay Lennard Richard,2202,4084
2008-01-15T00:00:00,18178863,Gary S. Gilkeson,Pengfei  Li,2202,4119
2008-01-15T00:00:00,18178863,Gary S. Gilkeson,Erin L Collins,2202,4322
2008-01-15T00:00:00,18178863,Stephen  Tomlinson,Carl  Atkinson,3168,1792
2008-01-15T00:00:00,18178863,Stephen  Tomlinson,Christopher  Davies,3168,2041
2008-01-15T00:00:00,18178863,Stephen  Tomlinson,Alena  Fedarovich,3168,2143
2008-01-15T00:00:00,18178863,Stephen  Tomlinson,Azizul  Haque,3168,2263
2008-01-15T00:00:00,18178863,Stephen  Tomlinson,Mark S. Kindy,3168,2445
2008-01-15T00:00:00,18178863,Stephen  Tomlinson,Baerbel  Rohrer,3168,2908
2008-01-15T00:00:00,18178863,Stephen  Tomlinson,Kenneth N. Vanek,3168,3204
2008-01-15T00:00:00,18178863,Stephen  Tomlinson,Zhi  Zhong,3168,3323
2008-01-15T00:00:00,18178863,Stephen  Tomlinson,Tara Ann Burns,3168,4033
2008-01-15T00:00:00,18178863,Stephen  Tomlinson,Melissa Nicole Scheiber,3168,4099
2008-01-15T00:00:00,18178863,Stephen  Tomlinson,Gloriane Willene Schnabolk,3168,4327
2008-01-15T00:00:00,18178863,Stephen  Tomlinson,Anandakumar  Shunmugavel,3168,4407
2008-01-15T00:00:00,18178863,Stephen  Tomlinson,Igor A. Luzinov,3168,4647
2008-01-15T00:00:00,18192903,Titte Rajagopal Srinivas,Maria Nieva Andrada Salazar,3764,3712
2008-01-15T00:00:00,18196245,Istvan  Takacs,Berry S. Anderson,3133,1763
2008-01-15T00:00:00,18196245,Istvan  Takacs,Cynthia A. Welsh,3133,3260
2008-01-15T00:00:00,18198196,Gary S. Gilkeson,Charles S. Greenberg,2202,2025
2008-01-15T00:00:00,18198196,Gary S. Gilkeson,Florence N. Hutchison,2202,2346
2008-01-15T00:00:00,18198196,Gary S. Gilkeson,Diane L. Kamen,2202,2416
2008-01-15T00:00:00,18198196,Gary S. Gilkeson,Margaret  Markiewicz,2202,2600
2008-01-15T00:00:00,18198196,Gary S. Gilkeson,Tamara Kristine Nowling,2202,2762
2008-01-15T00:00:00,18198196,Gary S. Gilkeson,James C. Oates,2202,2766
2008-01-15T00:00:00,18198196,Gary S. Gilkeson,Janardan P. Pandey,2202,2794
2008-01-15T00:00:00,18198196,Gary S. Gilkeson,Baerbel  Rohrer,2202,2908
2008-01-15T00:00:00,18198196,Gary S. Gilkeson,Edwin A. Smith,2202,3052
2008-01-15T00:00:00,18198196,Gary S. Gilkeson,Ida J. Spruill,2202,3078
2008-01-15T00:00:00,18198196,Gary S. Gilkeson,Stephen  Tomlinson,2202,3168
2008-01-15T00:00:00,18198196,Gary S. Gilkeson,Xian-kui  Zhang,2202,3321
2008-01-15T00:00:00,18198196,Gary S. Gilkeson,Paula Sofia Amaral Sal Ramos,2202,3527
2008-01-15T00:00:00,18198196,Gary S. Gilkeson,Melissa Ann Cunningham,2202,3635
2008-01-15T00:00:00,18198196,Gary S. Gilkeson,Mara Lindsay Lennard Richard,2202,4084
2008-01-15T00:00:00,18198196,Gary S. Gilkeson,Pengfei  Li,2202,4119
2008-01-15T00:00:00,18198196,Gary S. Gilkeson,Erin L Collins,2202,4322
2008-01-15T00:00:00,18198344,Devadoss J. Samuvel,Narayan R. Bhat,4130,1853
2008-01-15T00:00:00,18198344,Devadoss J. Samuvel,Hainan  Lang,4130,2507
2008-01-15T00:00:00,18198344,Devadoss J. Samuvel,Balasubramaniam  Annamalai,4130,4022
2008-01-15T00:00:00,18198344,Devadoss J. Samuvel,Yazhi  Xing,4130,4167
2008-01-15T00:00:00,18198344,Devadoss J. Samuvel,Kamala Prabha Sundararaj,4130,4388
2008-01-15T00:00:00,18199437,William Thomas Creasman,Scott T. Eblen,2019,2104
2008-01-15T00:00:00,18199437,William Thomas Creasman,David Gerhard Hoel,2019,2315
2008-01-15T00:00:00,18199437,William Thomas Creasman,Matthew F. Kohler,2019,2467
2008-01-15T00:00:00,18199437,William Thomas Creasman,Jeffrey E. Korte,2019,2469
2008-01-15T00:00:00,18199437,William Thomas Creasman,James E. Madory,2019,2583
2008-01-15T00:00:00,18199437,William Thomas Creasman,Paul B. Underwood,2019,3195
2008-01-15T00:00:00,18199437,William Thomas Creasman,Jennifer Young Pierce,2019,3312
2008-01-15T00:00:00,18199477,Narendra R Vyavahare,Susan Marie Lessner,4683,4424
2008-01-15T00:00:00,18199477,Narendra R Vyavahare,Agneta  Simionescu,4683,4460
2008-01-15T00:00:00,18199477,Narendra R Vyavahare,Dan T Simionescu,4683,4518
2008-01-15T00:00:00,18199477,Narendra R Vyavahare,Jeremy J Mercuri,4683,4592
2008-01-15T00:00:00,18199477,Narendra R Vyavahare,Alexey Alexandrovich Vertegel,4683,4766
2008-01-16T00:00:00,18199330,Lynne Sheri Nemeth,Brian Thomas Conner,2741,1908
2008-01-16T00:00:00,18199330,Lynne Sheri Nemeth,Ruth G. Jenkins,2741,2381
2008-01-16T00:00:00,18199330,Lynne Sheri Nemeth,Cara B. Litvin,2741,2552
2008-01-16T00:00:00,18199330,Lynne Sheri Nemeth,Paul J. Nietert,2741,2751
2008-01-16T00:00:00,18199330,Lynne Sheri Nemeth,Steven M Ornstein,2741,2780
2008-01-16T00:00:00,18199330,Lynne Sheri Nemeth,Gail Wiscarz Stuart,2741,3110
2008-01-16T00:00:00,18199330,Lynne Sheri Nemeth,Andrea M. Wessell,2741,3261
2008-01-16T00:00:00,18199330,Steven M Ornstein,David Ross Garr,2780,2185
2008-01-16T00:00:00,18199330,Steven M Ornstein,Ruth G. Jenkins,2780,2381
2008-01-16T00:00:00,18199330,Steven M Ornstein,Cara B. Litvin,2780,2552
2008-01-16T00:00:00,18199330,Steven M Ornstein,Lynne Sheri Nemeth,2780,2741
2008-01-16T00:00:00,18199330,Steven M Ornstein,Paul J. Nietert,2780,2751
2008-01-16T00:00:00,18199330,Steven M Ornstein,Gail Wiscarz Stuart,2780,3110
2008-01-16T00:00:00,18199330,Steven M Ornstein,Karen A. Wager,2780,3228
2008-01-16T00:00:00,18199330,Steven M Ornstein,Andrea M. Wessell,2780,3261
2008-01-16T00:00:00,18199330,Steven M Ornstein,Terrence E. Steyer,2780,3992
2008-01-16T00:00:00,18199330,Gail Wiscarz Stuart,Gayenell S. Magwood,3110,2588
2008-01-16T00:00:00,18199330,Gail Wiscarz Stuart,Lynn H. Shull,3110,3024
2008-01-16T00:00:00,18232856,Michael R. Gold,Salvatore  Chiaramida,2209,1971
2008-01-16T00:00:00,18232856,Michael R. Gold,Frank A. Cuoco,2209,2030
2008-01-16T00:00:00,18232856,Michael R. Gold,Valerian  Fernandes,2209,2151
2008-01-16T00:00:00,18232856,Michael R. Gold,Nancy Judson Finch,2209,2155
2008-01-16T00:00:00,18232856,Michael R. Gold,David  Gregg,2209,2226
2008-01-16T00:00:00,18232856,Michael R. Gold,Robert B. Leman,2209,2534
2008-01-16T00:00:00,18232856,Michael R. Gold,Rupak D. Mukherjee,2209,2720
2008-01-16T00:00:00,18232856,Michael R. Gold,Christopher D. Nielsen,2209,2750
2008-01-16T00:00:00,18232856,Michael R. Gold,John L. Sturdivant,2209,3112
2008-01-16T00:00:00,18232856,Michael R. Gold,Marian H. Taylor,2209,3140
2008-01-16T00:00:00,18232856,Michael R. Gold,John Marcus Wharton,2209,3264
2008-01-16T00:00:00,18232856,Michael R. Gold,Dannah W. Wray,2209,3295
2008-01-16T00:00:00,18232856,Michael R. Gold,Eva R. Serber,2209,3548
2008-01-16T00:00:00,18232856,Michael R. Gold,Anil B. Rajendra,2209,3796
2008-01-17T00:00:00,18202112,Adam J. Smolka,Jeremy L. Barth,3058,1825
2008-01-17T00:00:00,18202112,Adam J. Smolka,Monika  Gooz,3058,1836
2008-01-17T00:00:00,18202432,Richard L. Klein,Samar M. Hammad,2449,2254
2008-01-17T00:00:00,18202432,Richard L. Klein,Soon Ho  Kwon,2449,2492
2008-01-17T00:00:00,18202432,Richard L. Klein,Mimi  Sohn,2449,3063
2008-01-17T00:00:00,18202432,Richard L. Klein,Gabriel  Virella,2449,3218
2008-01-17T00:00:00,18202432,Richard L. Klein,Maria F Lopes-virella,2449,3219
2008-01-17T00:00:00,18202432,Richard L. Klein,Mi-hye  Lee,2449,4083
2008-01-17T00:00:00,18202432,Maria F Lopes-virella,Samar M. Hammad,3219,2254
2008-01-17T00:00:00,18202432,Maria F Lopes-virella,Yan  Huang,3219,2336
2008-01-17T00:00:00,18202432,Maria F Lopes-virella,Kelly Jean Hunt,3219,2341
2008-01-17T00:00:00,18202432,Maria F Lopes-virella,Miran A. Jaffa,3219,2360
2008-01-17T00:00:00,18202432,Maria F Lopes-virella,Richard L. Klein,3219,2449
2008-01-17T00:00:00,18202432,Maria F Lopes-virella,Nathaniel Lee Baker,3219,2733
2008-01-17T00:00:00,18202432,Maria F Lopes-virella,Waleed  Twal,3219,3187
2008-01-17T00:00:00,18202432,Maria F Lopes-virella,Gabriel  Virella,3219,3218
2008-01-17T00:00:00,18202432,Maria F Lopes-virella,Charles Wayne Weart,3219,3252
2008-01-17T00:00:00,18202432,Maria F Lopes-virella,Devadoss J. Samuvel,3219,4130
2008-01-17T00:00:00,18202432,Maria F Lopes-virella,Kamala Prabha Sundararaj,3219,4388
2008-01-17T00:00:00,18202432,Maria F Lopes-virella,Joshua Matthew Rhett,3219,3924
2008-01-17T00:00:00,18202859,Murray H. Passo,Natasha Mckerran Ruth,2660,2930
2008-01-17T00:00:00,18232909,Sumanta  Tewari,Apparao M. Rao,4752,4468
2008-01-17T00:00:00,18232909,Sumanta  Tewari,Shiou-jyh  Hwu,4752,4737
2008-01-17T00:00:00,18239550,Paul Edward O'brien,Keisuke  Shirai,2768,3017
2008-01-17T00:00:00,18239603,Paul Edward O'brien,Keisuke  Shirai,2768,3017
2008-01-17T00:00:00,18313657,Stanley  Hoffman,Galina Stephanie Bogatkevich,2318,1867
2008-01-17T00:00:00,18313657,Stanley  Hoffman,Ellen C. Riemer,2318,2107
2008-01-17T00:00:00,18313657,Stanley  Hoffman,Michael J. Kern,2318,2434
2008-01-17T00:00:00,18313657,Stanley  Hoffman,Russell A. Norris,2318,2760
2008-01-17T00:00:00,18313657,Stanley  Hoffman,Richard M. Silver,2318,3029
2008-01-17T00:00:00,18313657,Stanley  Hoffman,Yukiko  Sugi,2318,3116
2008-01-17T00:00:00,18313657,Stanley  Hoffman,Elena V. Tourkina,2318,3172
2008-01-17T00:00:00,18313657,Stanley  Hoffman,Richard P. Visconti,2318,3220
2008-01-17T00:00:00,18313657,Stanley  Hoffman,Ricardo A. Moreno,2318,4102
2008-01-17T00:00:00,18313657,Stanley  Hoffman,Rich  Goodwin,2318,4549
2008-01-17T00:00:00,18313657,Roger R. Markwald,David H. Bernanke,2601,1849
2008-01-17T00:00:00,18313657,Roger R. Markwald,Thomas A. Dix,2601,2072
